"phiid","peiid","hzname","dspcomplayerid","hzdept","hzdepb","bounddistinct","boundtopo","claytotest","silttotest","sandtotest","clay","silt","sand","fragvoltot","texture","texcl","lieutex","phfield","effclass","labsampnum","rupresblkdry","rupresblkmst","rupresblkcem","stickiness","plasticity","ksatpedon","texture_class","hzID","d_hue","d_value","d_chroma","dry_soil_color","d_r","d_g","d_b","d_sigma","m_hue","m_value","m_chroma","moist_soil_color","m_r","m_g","m_b","m_sigma","soil_color","fine_gravel","gravel","cobbles","stones","boulders","channers","flagstones","parafine_gravel","paragravel","paracobbles","parastones","paraboulders","parachanners","paraflagstones","unspecified","total_frags_pct_nopf","total_frags_pct","art_fgr","art_gr","art_cb","art_st","art_by","art_ch","art_fl","art_unspecified","total_art_pct","huartvol_cohesive","huartvol_penetrable","huartvol_innocuous","huartvol_persistent"
"2042103","488578","R","R",80,200,NA,NA,NA,NA,NA,NA,NA,NA,0,"BR",NA,"br",NA,NA,NA,NA,NA,NA,NA,NA,NA,"br","12487",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2042109","488581","A","A",0,4,NA,NA,17,NA,NA,17,NA,NA,15,"GR-L","l",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"l","12493",NA,NA,NA,NA,NA,NA,NA,NA,"7.5YR",3,4,"#604026FF",0.376470588235294,0.250980392156863,0.149019607843137,NA,"#604026FF",0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0
"2042110","488581","Bt1","Bt1",4,23,NA,NA,25,NA,NA,25,NA,NA,15,"GR-L","l",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"l","12494",NA,NA,NA,NA,NA,NA,NA,NA,"7.5YR",3,4,"#604026FF",0.376470588235294,0.250980392156863,0.149019607843137,NA,"#604026FF",0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0
"2042111","488581","Bt2","Bt2",23,46,"clear","wavy",23,NA,NA,23,NA,NA,35,"GR-L","l",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"l","12495",NA,NA,NA,NA,NA,NA,NA,NA,"7.5YR",4,4,"#7D593AFF",0.490196078431373,0.349019607843137,0.227450980392157,NA,"#7D593AFF",0,15,5,0,0,0,0,0,15,0,0,0,0,0,0,20,35,0,0,0,0,0,0,0,0,0,0,0,0,0
"2042112","488581","Bt3","Bt2",46,63,"abrupt","wavy",29,NA,NA,29,NA,NA,15,"PGR-CL","cl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cl","12496",NA,NA,NA,NA,NA,NA,NA,NA,"7.5YR",4,6,"#855628FF",0.52156862745098,0.337254901960784,0.156862745098039,NA,"#855628FF",0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
"2042113","488581","Crt","Cr",63,88,NA,NA,NA,NA,NA,NA,NA,NA,0,"BR",NA,"br",NA,NA,NA,NA,NA,NA,NA,NA,NA,"br","12497",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2042114","488582","A","A",0,3,"clear","wavy",23,36,41,23,36,41,10,"L","l",NA,5.80000019073486,NA,NA,"soft","very friable",NA,"slightly sticky","slightly plastic",NA,"l","12498","7.5YR",6,4,"#B28E6EFF",0.698039215686274,0.556862745098039,0.431372549019608,NA,"7.5YR",3,4,"#604026FF",0.376470588235294,0.250980392156863,0.149019607843137,NA,"#604026FF",0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0
"2042115","488582","Bt1","Bt1",3,34,"clear","wavy",26,33,41,26,33,41,40,"STV-L","l",NA,5.59999990463257,NA,NA,"slightly hard","very friable",NA,"moderately sticky","slightly plastic",NA,"l","12499","7.5YR",5,4,"#977354FF",0.592156862745098,0.450980392156863,0.329411764705882,NA,"7.5YR",4,6,"#855628FF",0.52156862745098,0.337254901960784,0.156862745098039,NA,"#855628FF",0,10,0,25,0,0,0,0,0,5,0,0,0,0,0,35,40,0,0,0,0,0,0,0,0,0,0,0,0,0
"2042116","488582","Bt2","Bt2",34,54,"clear","irregular",27,27,46,27,27,46,85,"PCNX-CL","cl",NA,5.19999980926514,NA,NA,"slightly hard","very friable",NA,"moderately sticky","slightly plastic",NA,"cl","12500","5YR",5,6,"#A56E46FF",0.647058823529412,0.431372549019608,0.274509803921569,NA,"5YR",4,6,"#89542FFF",0.537254901960784,0.329411764705882,0.184313725490196,NA,"#89542FFF",0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0
"2042117","488582","Crt","Cr",54,71,NA,NA,NA,NA,NA,NA,NA,NA,0,"BR",NA,"br",NA,NA,NA,NA,NA,NA,NA,NA,NA,"br","12501",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2042129","488587","A","A",0,5,"clear","wavy",18,43,39,18,43,39,5,"L","l",NA,6.59999990463257,NA,NA,"soft","very friable",NA,"slightly sticky","slightly plastic",NA,"l","12513","10YR",4,4,"#795B36FF",0.474509803921569,0.356862745098039,0.211764705882353,NA,"10YR",3,4,"#5C4222FF",0.36078431372549,0.258823529411765,0.133333333333333,NA,"#5C4222FF",0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"2042130","488587","AB","A",5,19,"gradual","wavy",21,30,49,21,30,49,5,"L","l",NA,6.40000009536743,NA,NA,"soft","very friable",NA,"slightly sticky","slightly plastic",NA,"l","12514","10YR",5,4,"#93754FFF",0.576470588235294,0.458823529411765,0.309803921568627,NA,"10YR",4,4,"#795B36FF",0.474509803921569,0.356862745098039,0.211764705882353,NA,"#795B36FF",0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"2042131","488587","Bt1","Bt1",19,35,"clear","wavy",24,31,45,24,31,45,35,"PGRV-L","l",NA,6.19999980926514,NA,NA,"soft","friable",NA,"moderately sticky","slightly plastic",NA,"l","12515","7.5YR",5,4,"#977354FF",0.592156862745098,0.450980392156863,0.329411764705882,NA,"7.5YR",4,6,"#855628FF",0.52156862745098,0.337254901960784,0.156862745098039,NA,"#855628FF",0,5,5,0,0,0,0,0,25,0,0,0,0,0,0,10,35,0,0,0,0,0,0,0,0,0,0,0,0,0
"2042132","488587","Bt2","Bt2",35,56,"clear","wavy",26,29,45,26,29,45,65,"CBX-L","l",NA,6.19999980926514,NA,NA,"soft","friable",NA,"moderately sticky","moderately plastic",NA,"l","12516","7.5YR",5,6,"#A2703FFF",0.635294117647059,0.43921568627451,0.247058823529412,NA,"7.5YR",5,8,"#AA6D27FF",0.666666666666667,0.427450980392157,0.152941176470588,NA,"#AA6D27FF",0,35,30,0,0,0,0,0,0,0,0,0,0,0,0,65,65,0,0,0,0,0,0,0,0,0,0,0,0,0
"2042133","488587","Cr","Cr",56,81,NA,NA,NA,NA,NA,NA,NA,NA,0,"BR",NA,"br",NA,NA,NA,NA,NA,NA,NA,NA,NA,"br","12517",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2042159","488596","A","A",0,5,NA,NA,16,41,43,16,41,43,5,"L","l",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"l","12541",NA,NA,NA,NA,NA,NA,NA,NA,"10YR",3,3,"#58432CFF",0.345098039215686,0.262745098039216,0.172549019607843,NA,"#58432CFF",0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"2042160","488596","Bt1","Bt1",5,29,NA,NA,19,38,43,19,38,43,25,"GR-L","l",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"l","12542",NA,NA,NA,NA,NA,NA,NA,NA,"7.5YR",4,6,"#855628FF",0.52156862745098,0.337254901960784,0.156862745098039,NA,"#855628FF",0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0
"2042161","488596","Bt2","Bt2",29,50,NA,NA,26,38,36,26,38,36,50,"GRV-L","l",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"l","12543",NA,NA,NA,NA,NA,NA,NA,NA,"7.5YR",5,6,"#A2703FFF",0.635294117647059,0.43921568627451,0.247058823529412,NA,"#A2703FFF",0,25,15,0,0,0,0,0,10,0,0,0,0,0,0,40,50,0,0,0,0,0,0,0,0,0,0,0,0,0
"2042162","488596","Cr","Cr",50,75,NA,NA,NA,NA,NA,NA,NA,NA,0,"BR",NA,"br",NA,NA,NA,NA,NA,NA,NA,NA,NA,"br","12544",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2042168","488602","A","A",0,3,NA,NA,19,48,33,19,48,33,2,"SIL","sil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sil","12550",NA,NA,NA,NA,NA,NA,NA,NA,"5YR",4,6,"#89542FFF",0.537254901960784,0.329411764705882,0.184313725490196,NA,"#89542FFF",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"2042169","488602","Bt1","Bt1",3,31,NA,NA,21,46,33,21,46,33,2,"SIL","sil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sil","12551",NA,NA,NA,NA,NA,NA,NA,NA,"5YR",4,6,"#89542FFF",0.537254901960784,0.329411764705882,0.184313725490196,NA,"#89542FFF",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"2042170","488602","2Bt2","Bt2",31,58,NA,NA,23,47,30,23,47,30,37,"PCBV-SIL","sil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sil","12552",NA,NA,NA,NA,NA,NA,NA,NA,"5YR",5,6,"#A56E46FF",0.647058823529412,0.431372549019608,0.274509803921569,NA,"#A56E46FF",0,2,0,0,0,0,0,0,0,35,0,0,0,0,0,2,37,0,0,0,0,0,0,0,0,0,0,0,0,0
"2042171","488602","2Bt3","Bt2",58,82,NA,NA,26,33,41,26,33,41,52,"PCBV-SIL","sil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sil","12553",NA,NA,NA,NA,NA,NA,NA,NA,"5YR",5,6,"#A56E46FF",0.647058823529412,0.431372549019608,0.274509803921569,NA,"#A56E46FF",0,2,0,0,0,0,0,0,0,50,0,0,0,0,0,2,52,0,0,0,0,0,0,0,0,0,0,0,0,0
"2042172","488602","Crt","Cr",82,107,NA,NA,NA,NA,NA,NA,NA,NA,0,"BR",NA,"br",NA,NA,NA,NA,NA,NA,NA,NA,NA,"br","12554",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2042196","488612","Oi","Oi",0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,"SPM",NA,"spm",NA,NA,NA,NA,NA,NA,NA,NA,NA,"spm","12578",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2042197","488612","A","A",1,6,"clear","smooth",15,NA,NA,15,NA,NA,10,"L","l",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"l","12579",NA,NA,NA,NA,NA,NA,NA,NA,"7.5YR",3,4,"#604026FF",0.376470588235294,0.250980392156863,0.149019607843137,NA,"#604026FF",0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0
"2042198","488612","Bt1","Bt1",6,32,"clear","wavy",17,NA,NA,17,NA,NA,10,"L","l",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"l","12580",NA,NA,NA,NA,NA,NA,NA,NA,"7.5YR",3,4,"#604026FF",0.376470588235294,0.250980392156863,0.149019607843137,NA,"#604026FF",0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0
"2042199","488612","Bt2","Bt2",32,59,"gradual","smooth",19,NA,NA,19,NA,NA,30,"CB-L","l",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"l","12581",NA,NA,NA,NA,NA,NA,NA,NA,"5YR",4,4,"#7F583FFF",0.498039215686275,0.345098039215686,0.247058823529412,NA,"#7F583FFF",0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0
"2042200","488612","Bt3","Bt2",59,78,NA,NA,28,NA,NA,28,NA,NA,45,"CBV-CL","cl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cl","12582",NA,NA,NA,NA,NA,NA,NA,NA,"5YR",3,4,"#633F2AFF",0.388235294117647,0.247058823529412,0.164705882352941,NA,"#633F2AFF",0,20,25,0,0,0,0,0,0,0,0,0,0,0,0,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0
"2042368","488633","A","A",0,4,"clear","wavy",15,NA,51,15,34,51,15,"GR-L","l",NA,6.40000009536743,NA,NA,"slightly hard","friable",NA,"slightly sticky","slightly plastic",NA,"l","12647","7.5YR",5,4,"#977354FF",0.592156862745098,0.450980392156863,0.329411764705882,NA,"7.5YR",3,3,"#5B422EFF",0.356862745098039,0.258823529411765,0.180392156862745,NA,"#5B422EFF",0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0
"2042369","488633","Bt1","Bt1",4,23,"clear","wavy",17,NA,47,17,36,47,10,"L","l",NA,6,NA,NA,"slightly hard","friable",NA,"slightly sticky","slightly plastic",NA,"l","12648","7.5YR",6,4,"#B28E6EFF",0.698039215686274,0.556862745098039,0.431372549019608,NA,"7.5YR",3,4,"#604026FF",0.376470588235294,0.250980392156863,0.149019607843137,NA,"#604026FF",0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0
"2042370","488633","Bt2","Bt2",23,35,"clear","wavy",22,NA,47,22,31,47,15,"GR-L","l",NA,6,NA,NA,"slightly hard","friable",NA,"slightly sticky","slightly plastic",NA,"l","12649","7.5YR",6,4,"#B28E6EFF",0.698039215686274,0.556862745098039,0.431372549019608,NA,"7.5YR",3,4,"#604026FF",0.376470588235294,0.250980392156863,0.149019607843137,NA,"#604026FF",0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0
"2042371","488633","Bt3","Bt2",35,65,"gradual","wavy",25,NA,45,25,30,45,55,"CBV-L","l",NA,6,NA,NA,"moderately hard","friable",NA,"slightly sticky","slightly plastic",NA,"l","12650","7.5YR",5,8,"#AA6D27FF",0.666666666666667,0.427450980392157,0.152941176470588,NA,"5YR",4,4,"#7F583FFF",0.498039215686275,0.345098039215686,0.247058823529412,NA,"#7F583FFF",0,25,25,0,0,5,0,0,0,0,0,0,0,0,0,55,55,0,0,0,0,0,0,0,0,0,0,0,0,0
"2042372","488633","Crt","Cr",65,80,NA,NA,NA,NA,NA,NA,NA,NA,0,"BR",NA,"br",NA,NA,NA,NA,NA,NA,NA,NA,NA,"br","12651",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2042382","488636","A","A",0,2,"clear","smooth",16,NA,NA,16,NA,NA,2,"L","l",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"l","12662",NA,NA,NA,NA,NA,NA,NA,NA,"7.5YR",3,4,"#604026FF",0.376470588235294,0.250980392156863,0.149019607843137,NA,"#604026FF",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"2042383","488636","Bt1","Bt1",2,17,"clear","wavy",18,NA,NA,18,NA,NA,2,"SIL","sil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sil","12663",NA,NA,NA,NA,NA,NA,NA,NA,"5YR",4,3,"#795A48FF",0.474509803921569,0.352941176470588,0.282352941176471,NA,"#795A48FF",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"2042384","488636","Bt2","Bt2",17,35,"gradual","wavy",21,NA,NA,21,NA,NA,2,"SIL","sil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sil","12664",NA,NA,NA,NA,NA,NA,NA,NA,"5YR",4,4,"#7F583FFF",0.498039215686275,0.345098039215686,0.247058823529412,NA,"#7F583FFF",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"2042385","488636","2Bt3","Bt2",35,79,"clear","wavy",26,NA,NA,26,NA,NA,25,"CB-L","l",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"l","12665",NA,NA,NA,NA,NA,NA,NA,NA,"5YR",4,6,"#89542FFF",0.537254901960784,0.329411764705882,0.184313725490196,NA,"#89542FFF",0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0
"2042386","488636","2Bt4","Bt2",79,89,NA,NA,28,NA,NA,28,NA,NA,40,"CB-CL","cl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cl","12666",NA,NA,NA,NA,NA,NA,NA,NA,"5YR",4,6,"#89542FFF",0.537254901960784,0.329411764705882,0.184313725490196,NA,"#89542FFF",0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0
"2042387","488636","Cr","Cr",89,95,NA,NA,NA,NA,NA,NA,NA,NA,0,"BR",NA,"br",NA,NA,NA,NA,NA,NA,NA,NA,NA,"br","12667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2042405","488640","Oi","Oi",0,1,"abrupt","smooth",NA,NA,NA,NA,NA,NA,0,"SPM",NA,"spm",NA,NA,NA,NA,NA,NA,NA,NA,NA,"spm","12685",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2042406","488640","A","A",1,4,"abrupt","smooth",20,NA,NA,20,NA,NA,20,"GR-L","l",NA,6.5,NA,NA,"hard","firm",NA,"slightly sticky","slightly plastic",NA,"l","12686","7.5YR",5,4,"#977354FF",0.592156862745098,0.450980392156863,0.329411764705882,NA,"7.5YR",4,4,"#7D593AFF",0.490196078431373,0.349019607843137,0.227450980392157,NA,"#7D593AFF",0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0
"2042407","488640","AB","A",4,19,"abrupt","smooth",22,NA,NA,22,NA,NA,50,"CBV-L","l",NA,6,NA,NA,"hard","firm",NA,"slightly sticky","slightly plastic",NA,"l","12687","7.5YR",5,6,"#A2703FFF",0.635294117647059,0.43921568627451,0.247058823529412,NA,"7.5YR",4,4,"#7D593AFF",0.490196078431373,0.349019607843137,0.227450980392157,NA,"#7D593AFF",15,25,25,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0
"2042408","488640","Bt1","Bt1",19,32,"abrupt","wavy",28,NA,NA,28,NA,NA,45,"GR-L","l",NA,6,NA,NA,"slightly hard","friable",NA,"moderately sticky","moderately plastic",NA,"l","12688","7.5YR",6,6,"#BD8A58FF",0.741176470588235,0.541176470588235,0.345098039215686,NA,"7.5YR",4,6,"#855628FF",0.52156862745098,0.337254901960784,0.156862745098039,NA,"#855628FF",0,20,10,0,0,0,0,0,15,0,0,0,0,0,0,30,45,0,0,0,0,0,0,0,0,0,0,0,0,0
"2042409","488640","Bt2","Bt2",32,43,"abrupt","wavy",31,NA,NA,31,NA,NA,60,"PCNX-CL","cl",NA,5.80000019073486,NA,NA,"slightly hard","friable",NA,"moderately sticky","moderately plastic",NA,"cl","12689","7.5YR",6,6,"#BD8A58FF",0.741176470588235,0.541176470588235,0.345098039215686,NA,"5YR",4,6,"#89542FFF",0.537254901960784,0.329411764705882,0.184313725490196,NA,"#89542FFF",0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0
"2068710","488640","Bt3","Bt2",43,52,"abrupt","wavy",50,NA,NA,50,NA,NA,30,"PCN-C","c",NA,5.5,NA,NA,"very hard","extremely firm",NA,"very sticky","very plastic",NA,"c","12690","5YR",4,6,"#89542FFF",0.537254901960784,0.329411764705882,0.184313725490196,NA,"5YR",4,6,"#89542FFF",0.537254901960784,0.329411764705882,0.184313725490196,NA,"#89542FFF",0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0
"2068711","488640","2Cr","Cr",52,70,NA,NA,NA,NA,NA,NA,NA,NA,0,"BR",NA,"br",NA,NA,NA,NA,NA,NA,NA,NA,NA,"br","12691",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2068689","493742","Oi",NA,0,1,"abrupt","smooth",NA,NA,NA,NA,NA,NA,0,"SPM",NA,"spm",NA,NA,NA,NA,NA,NA,NA,NA,NA,"spm","12700",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2068690","493742","A","A",1,4,"abrupt","smooth",16,NA,NA,16,NA,NA,10,"L","l",NA,6,NA,NA,"soft","friable",NA,"slightly sticky","slightly plastic",NA,"l","12701","7.5YR",5,6,"#A2703FFF",0.635294117647059,0.43921568627451,0.247058823529412,NA,"5YR",4,3,"#795A48FF",0.474509803921569,0.352941176470588,0.282352941176471,NA,"#795A48FF",10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0
"2068691","493742","BA","A",4,12,"clear","wavy",18,NA,NA,18,NA,NA,10,"L","l",NA,6,NA,NA,"hard","firm",NA,"slightly sticky","slightly plastic",NA,"l","12702","7.5YR",6,6,"#BD8A58FF",0.741176470588235,0.541176470588235,0.345098039215686,NA,"7.5YR",4,4,"#7D593AFF",0.490196078431373,0.349019607843137,0.227450980392157,NA,"#7D593AFF",10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0
"2068692","493742","Bt1","Bt1",12,28,"clear","wavy",25,NA,NA,25,NA,NA,18,"GR-L","l",NA,6,NA,NA,"slightly hard","friable",NA,"moderately sticky","moderately plastic",NA,"l","12703","7.5YR",5,6,"#A2703FFF",0.635294117647059,0.43921568627451,0.247058823529412,NA,"7.5YR",4,4,"#7D593AFF",0.490196078431373,0.349019607843137,0.227450980392157,NA,"#7D593AFF",8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0
"2068693","493742","Bt2","Bt2",28,55,"clear","wavy",26,NA,NA,26,NA,NA,20,"CB-L","l",NA,6,NA,NA,"slightly hard","friable",NA,"moderately sticky","moderately plastic",NA,"l","12704","7.5YR",6,6,"#BD8A58FF",0.741176470588235,0.541176470588235,0.345098039215686,NA,"5YR",4,6,"#89542FFF",0.537254901960784,0.329411764705882,0.184313725490196,NA,"#89542FFF",0,5,15,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0
"2068694","493742","Bt3","Bt2",55,68,"abrupt","wavy",30,NA,NA,30,NA,NA,50,"PGRV-CL","cl",NA,6,NA,NA,"slightly hard","friable",NA,"moderately sticky","moderately plastic",NA,"cl","12705","5YR",4,6,"#89542FFF",0.537254901960784,0.329411764705882,0.184313725490196,NA,"5YR",4,4,"#7F583FFF",0.498039215686275,0.345098039215686,0.247058823529412,NA,"#7F583FFF",0,0,0,0,0,0,0,0,40,10,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0
"2068695","493742","2Cr","Cr",68,100,NA,NA,NA,NA,NA,NA,NA,NA,0,"BR",NA,"br",NA,NA,NA,NA,NA,NA,NA,NA,NA,"br","12706",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2361674","530603","Oi",NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,"SPM",NA,"spm",NA,NA,NA,NA,NA,NA,NA,NA,NA,"spm","12721",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2361675","530603","A","A",1,25,"clear","smooth",22,NA,35,22,43,35,0,"L","l",NA,6.09999990463257,NA,NA,NA,NA,NA,NA,NA,NA,"l","12722",NA,NA,NA,NA,NA,NA,NA,NA,"5YR",3,4,"#633F2AFF",0.388235294117647,0.247058823529412,0.164705882352941,NA,"#633F2AFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2361676","530603","Bt1","Bt1",25,40,"clear","smooth",27,NA,30,27,43,30,0,"CL","cl",NA,6.19999980926514,NA,NA,NA,NA,NA,NA,NA,NA,"cl","12723",NA,NA,NA,NA,NA,NA,NA,NA,"2.5YR",4,6,"#8C5137FF",0.549019607843137,0.317647058823529,0.215686274509804,NA,"#8C5137FF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2361677","530603","Bt2","Bt2",40,50,"clear","smooth",27,NA,45,27,28,45,0,"CL","cl",NA,6.19999980926514,NA,NA,NA,NA,NA,NA,NA,NA,"cl","12724",NA,NA,NA,NA,NA,NA,NA,NA,"5YR",4,6,"#89542FFF",0.537254901960784,0.329411764705882,0.184313725490196,NA,"#89542FFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
